,Unnamed: 0,id,segment_id,label_topic,aspect,opinion,sentiment
2596,833.0,282.0,13.0,2.0,off road,pretty worthy,pos
2597,,282.0,13.0,2.0,looks,more off road worthy,pos
2598,834.0,282.0,14.0,9.0,-,-,-
2599,835.0,282.0,15.0,2.0,wheels,unusual,pos
2600,,282.0,15.0,2.0,wheels,kind of blacked out,pos
2601,,282.0,15.0,2.0,midnight edition,really hot,pos
2602,,282.0,15.0,2.0,vehicle,gone old school,pos
2603,,282.0,15.0,2.0,vehicle,matches the bull bar,pos
2604,,282.0,15.0,2.0,vehicle,like,pos
2605,836.0,282.0,16.0,3.0,inside,biggest difference,pos
2606,,282.0,16.0,3.0,inside,lot bigger,pos
2607,,282.0,16.0,3.0,car,five inches wider,pos
2608,,282.0,16.0,3.0,car,two  inches longer,pos
2609,837.0,282.0,17.0,1.0,infotaintment system,latest,pos
2610,,282.0,17.0,1.0,infotaintment system,greatest,pos
2611,838.0,282.0,18.0,2.0,events,wonderful,pos
2612,,282.0,18.0,2.0,events,very elegant,pos
2613,839.0,282.0,19.0,1.0,center section,lets you change driving dynamics,pos
2614,,282.0,19.0,1.0,center section,lets you change offroad ability,pos
2615,840.0,282.0,20.0,0.0,exhaust note,changing,pos
2616,,282.0,20.0,0.0,exhaust note,favorite feature,pos
2617,,282.0,20.0,0.0,exhaust,butterfly valves,neu
2618,,282.0,20.0,0.0,exhaust,cab have loud or quiet,pos
2619,841.0,282.0,21.0,3.0,backseat,biggest,pos
2620,,282.0,21.0,3.0,backseat,extra space,pos
2621,,282.0,21.0,3.0,headroom,plenty of,pos
2622,,282.0,21.0,3.0,knee room,plenty of,pos
2623,842.0,282.0,22.0,9.0,sunroof,not full size,neg
2624,843.0,282.0,23.0,7.0,-,-,-
2625,844.0,282.0,24.0,1.0,headliner,pretty elegant,pos
2626,,282.0,24.0,1.0,headliner,super kush,pos
2627,,282.0,24.0,1.0,headliner,almost velour like,pos
2628,845.0,282.0,25.0,4.0,vehicle,body on frame,neu
2629,,282.0,25.0,4.0,off road,goodness,pos
2630,,282.0,25.0,4.0,car,fast,pos
2631,,282.0,25.0,4.0,car,off road worthy,pos
2632,,282.0,25.0,4.0,car,small horse,neu
2633,846.0,282.0,26.0,4.0,suspension,front,neu
2634,,282.0,26.0,4.0,right on the road,much more controllable,pos
2635,,282.0,26.0,4.0,right on the road,much more compliant,pos
2636,847.0,282.0,27.0,0.0,power,too much for chasis,pos
2637,848.0,282.0,28.0,4.0,front suspension,independent,pos
2638,,282.0,28.0,4.0,construction technique,much more mordern,pos
2639,,282.0,28.0,4.0,shape,breadbox,neu
2640,,282.0,28.0,4.0,drive,much better,pos
2641,,282.0,28.0,4.0,turns,doesn't swallow around,pos
2642,,282.0,28.0,4.0,car,ability to go and drive around the world,pos
2643,,282.0,28.0,4.0,car,ability to keep up with fastest sports car,pos
2644,849.0,282.0,29.0,2.0,price,cost a lot,neg
2645,,282.0,29.0,2.0,car,worth a lot,pos
2646,850.0,282.0,30.0,0.0,vehicle,al about status,neu
2647,851.0,282.0,31.0,4.0,offroad,ultimately capable,pos
2648,,282.0,31.0,4.0,offroad,could do it,pos
2649,,282.0,31.0,4.0,offroad,part of his huge appeal,pos
2650,852.0,282.0,32.0,0.0,-,-,-
2651,853.0,282.0,33.0,6.0,car,more of a real truck,neu
2652,854.0,282.0,34.0,7.0,price,even more expensive,pos
2653,,282.0,34.0,7.0,car,my dream,pos
2654,855.0,282.0,35.0,4.0,0 to 60 time,crazy,pos
2655,856.0,282.0,36.0,7.0,-,-,-
2656,857.0,282.0,37.0,6.0,-,-,-
2657,858.0,282.0,38.0,0.0,-,-,-
2658,859.0,283.0,1.0,2.0,looks,gorgeous,pos
2659,,283.0,1.0,2.0,looks,good,pos
2660,,283.0,1.0,2.0,looks,never seen as good as this one,pos
2661,,283.0,1.0,2.0,car,so sculpted,pos
2662,,283.0,1.0,2.0,car,so beautifully built,pos
2663,860.0,283.0,2.0,6.0,horsepower,not quite enough,neg
2664,,283.0,2.0,6.0,weight,over two tons,neu
2665,,283.0,2.0,6.0,car,fastlane,neu
2666,861.0,283.0,3.0,4.0,-,-,-
2667,862.0,283.0,4.0,8.0,cruise control,stupid,neg
2668,863.0,283.0,5.0,3.0,rear row seat,problem,neg
2669,,283.0,5.0,3.0,size,"really , really , really , really small",neg
2670,864.0,283.0,6.0,3.0,minivan,stupid,neg
2671,,283.0,6.0,3.0,driving cars,best,pos
2672,,283.0,6.0,3.0,car,fast lane,pos
2673,,283.0,6.0,3.0,backseat room,1/3 seat,neu
2674,865.0,283.0,7.0,6.0,-,-,-
2675,866.0,283.0,8.0,6.0,-,-,-
2676,867.0,284.0,1.0,6.0,-,-,-
2677,868.0,284.0,2.0,0.0,-,-,-
2678,869.0,284.0,3.0,6.0,-,-,-
2679,870.0,284.0,4.0,6.0,-,-,-
2680,871.0,284.0,5.0,6.0,road,gorgeous,pos
2681,,284.0,5.0,6.0,road,phenomenal,pos
2682,,284.0,5.0,6.0,road,spectacular,pos
2683,872.0,284.0,6.0,4.0,-,-,-
2684,873.0,284.0,7.0,0.0,-,-,-
2685,874.0,284.0,8.0,4.0,car,amazing,pos
2686,,284.0,8.0,4.0,car,big,pos
2687,,284.0,8.0,4.0,weight,veritable heavy,pos
2688,875.0,284.0,9.0,0.0,car,lively,pos
2689,,284.0,9.0,0.0,car,sporting,pos
2690,,284.0,9.0,0.0,e class,large family,pos
2691,,284.0,9.0,0.0,diesel engine,traditional,neu
2692,876.0,284.0,10.0,6.0,drive,not a lot of fun,pos
2693,,284.0,10.0,6.0,car,convertible,neu
2694,877.0,284.0,11.0,7.0,car,amazing,pos
2695,,284.0,11.0,7.0,price,expensive,pos
2696,,284.0,11.0,7.0,price,lot of money,pos
2697,878.0,284.0,12.0,5.0,safety features,packed full,pos
2698,879.0,284.0,13.0,4.0,traffic,self driving,neu
2699,880.0,284.0,14.0,4.0,brakes,phenomenal,pos
2700,,284.0,14.0,4.0,steering,direct,pos
2701,,284.0,14.0,4.0,comfrot mode ride,well dampened,pos
2702,,284.0,14.0,4.0,feel,race car driver,pos
2703,,284.0,14.0,4.0,drive,flying,pos
2704,,284.0,14.0,4.0,drive,pretty quickly,pos
2705,,284.0,14.0,4.0,styling,lot of,pos
2706,881.0,284.0,15.0,4.0,-,-,-
2707,882.0,284.0,16.0,4.0,car,luxury,pos
2708,,284.0,16.0,4.0,car,can go really fast,pos
2709,,284.0,16.0,4.0,sound,no tire noise,pos
2710,,284.0,16.0,4.0,road,fantastic,pos
2711,883.0,284.0,17.0,3.0,sound,some kind of squealing,neg
2712,884.0,284.0,18.0,0.0,front,feel the weight of the engine,neu
2713,885.0,284.0,19.0,4.0,corner,understeer,neu
2714,,284.0,19.0,4.0,corner,most part neutral,neu
2715,886.0,284.0,20.0,4.0,-,-,-
2716,887.0,284.0,21.0,6.0,car,perfect Miami,pos
2717,888.0,284.0,22.0,9.0,-,-,-
2718,889.0,284.0,23.0,6.0,top up,pretty quickly,pos
2719,890.0,284.0,24.0,2.0,color,right,pos
2720,,284.0,24.0,2.0,car,convertible,neu
2721,,284.0,24.0,2.0,color,silver,neu
2722,,284.0,24.0,2.0,top,red,neu
2723,,284.0,24.0,2.0,top,really really cool,pos
2724,,284.0,24.0,2.0,car,classy,pos
2725,891.0,284.0,25.0,0.0,-,-,-
2726,892.0,284.0,26.0,0.0,-,-,-
2727,893.0,284.0,27.0,4.0,drive,little too much fun,pos
2728,894.0,284.0,28.0,6.0,-,-,-
2729,895.0,285.0,1.0,6.0,Audi A7,brand new,pos
2730,,285.0,1.0,6.0,Audi A7,identical to A6,neu
2731,,285.0,1.0,6.0,drive train technology,identical to A6,neu
2732,,285.0,1.0,6.0,A7,sexy one,pos
2733,,285.0,1.0,6.0,A7 price,more expensive,neg
2734,,285.0,1.0,6.0,A7,little bit sporty,neu
2735,,285.0,1.0,6.0,technology,tour de force,pos
2736,896.0,285.0,2.0,0.0,A6 weight,lighter,pos
2737,,285.0,2.0,0.0,red cable hybrid engine,interesting,pos
2738,,285.0,2.0,0.0,mpg,a lot better,pos
2739,,285.0,2.0,0.0,fuel efficient,very,pos
2740,897.0,285.0,3.0,2.0,skin,different,neu
2741,898.0,285.0,4.0,9.0,tail,sexy,pos
2742,,285.0,4.0,9.0,tail,sloping,pos
2743,,285.0,4.0,9.0,back headroom,cut down,neg
2744,,285.0,4.0,9.0,car,ultimate hatchback,pos
2745,899.0,285.0,5.0,3.0,A7 practicalty,little bit compromised,neg
2746,,285.0,5.0,3.0,headrom,adequate,neu
2747,,285.0,5.0,3.0,three passengers,go for A6,pos
2748,,285.0,5.0,3.0,three passengers,not go for it,neu
2749,,285.0,5.0,3.0,seats,fold,pos
2750,,285.0,5.0,3.0,hatchback,love to see,pos
2751,900.0,285.0,6.0,2.0,back,little bit tighter,neg
2752,,285.0,6.0,2.0,outside,lot better looking,pos
2753,901.0,285.0,7.0,4.0,quattro ultra system,newest,pos
2754,,285.0,7.0,4.0,quattro ultra system,interesting,pos
2755,,285.0,7.0,4.0,fuel efficient,more,pos
2756,,285.0,7.0,4.0,quattro system,predictive,neu
2757,,285.0,7.0,4.0,drive,all wheel,neu
2758,,285.0,7.0,4.0,drive,front wheel,neu
2759,,285.0,7.0,4.0,snow,confidence of having all wheel drive,pos
2760,,285.0,7.0,4.0,snow,not sudden snap oversteer,pos
2761,902.0,285.0,8.0,9.0,technology,new,pos
2762,,285.0,8.0,9.0,steering,all wheel,neu
2763,,285.0,8.0,9.0,rear wheel steering,great,pos
2764,,285.0,8.0,9.0,parking,easier,pos
2765,,285.0,8.0,9.0,rear wheel steering,great for parking,pos
2766,903.0,285.0,9.0,1.0,screens,little bit of counting,neu
2767,,285.0,9.0,1.0,technology,more advanced,pos
2768,,285.0,9.0,1.0,technology,similar to cell phone operation,neu
2769,,285.0,9.0,1.0,system,new,neu
2770,904.0,285.0,10.0,8.0,system,very similar to cell phone,neu
2771,,285.0,10.0,8.0,touchscreen,much easier,pos
2772,,285.0,10.0,8.0,screen interface,haptic feedback,neu
2773,,285.0,10.0,8.0,system,gonna have to bust out the owner's manual to really get very well acquainted with,neg
2774,,285.0,10.0,8.0,technology,lot of,pos
2775,,285.0,10.0,8.0,Google Earth,love,pos
2776,,285.0,10.0,8.0,car settings,100 ways to customize,pos
2777,,285.0,10.0,8.0,screens,can customize,pos
2778,,285.0,10.0,8.0,system,will probablty become very intuitive,pos
2779,,285.0,10.0,8.0,wireless charging,best,pos
2780,,285.0,10.0,8.0,system,all good,pos
2781,,285.0,10.0,8.0,functions,lot of,neu
2782,,285.0,10.0,8.0,touch screen,soft,neu
2783,,285.0,10.0,8.0,touch screen,haptic feedback,pos
2784,905.0,285.0,11.0,2.0,shape,modified coke bottle,neu
2785,,285.0,11.0,2.0,shape,classic,pos
2786,,285.0,11.0,2.0,shape,sexy,pos
2787,,285.0,11.0,2.0,shape,shows the haunches of the car,pos
2788,,285.0,11.0,2.0,shape,shows big tires,pos
2789,,285.0,11.0,2.0,front,sleek,pos
2790,,285.0,11.0,2.0,back shape,classic coke bible,pos
2791,,285.0,11.0,2.0,haunches,kind of come out,neu
2792,,285.0,11.0,2.0,tires,wider,pos
2793,,285.0,11.0,2.0,tires,fatter,pos
2794,,285.0,11.0,2.0,looks,much more aggressive,pos
2795,,285.0,11.0,2.0,front,sleek,pos
2796,,285.0,11.0,2.0,back,aggressive,pos
2797,,285.0,11.0,2.0,back,pretty tough looking,pos
2798,,285.0,11.0,2.0,gas cap,lot cleaner,pos
2799,,285.0,11.0,2.0,gas cap,lot sexier,pos
2800,,285.0,11.0,2.0,gas cap,like,pos
2801,,285.0,11.0,2.0,gas cap,small detail,neu
2802,906.0,285.0,12.0,1.0,center screen,cool,pos
2803,,285.0,12.0,1.0,center screen,configure easily,pos
2804,907.0,285.0,13.0,0.0,drive,pretty quick,pos
2805,,285.0,13.0,0.0,drive,makes a lot of sense,pos
2806,908.0,285.0,14.0,4.0,corners,feel stable,pos
2807,,285.0,14.0,4.0,corners,feel well planted,pos
2808,,285.0,14.0,4.0,dynamics,very neutral,neu
2809,909.0,285.0,15.0,0.0,dynamics,certainly very neutral,pos
2810,,285.0,15.0,0.0,dynamics,very confidence inspiring,pos
2811,,285.0,15.0,0.0,weight,little bit heavier,neu
2812,,285.0,15.0,0.0,weight,heavier,neu
2813,,285.0,15.0,0.0,push,very good,pos
2814,,285.0,15.0,0.0,push,very linear,pos
2815,,285.0,15.0,0.0,turbo lag,little bit,neg
2816,910.0,285.0,16.0,9.0,-,-,-
2817,911.0,285.0,17.0,0.0,electronics,lot of,pos
2818,,285.0,17.0,0.0,engine turn off,very seamless,pos
2819,,285.0,17.0,0.0,Stop Start system,pretty much seamless,pos
2820,,285.0,17.0,0.0,front,heavy,neu
2821,,285.0,17.0,0.0,weight,on wheels,neu
2822,912.0,285.0,18.0,9.0,doors,cool,pos
2823,,285.0,18.0,9.0,doors,semi electric,neu
2824,,285.0,18.0,9.0,electricity,cool,pos
2825,913.0,285.0,19.0,4.0,rotate,front axis,neu
2826,,285.0,19.0,4.0,back,more weight,neu
2827,,285.0,19.0,4.0,turn,much more neutral,neu
2828,914.0,285.0,20.0,7.0,price,pay a little more if you want to go sexy,pos
2829,915.0,285.0,21.0,4.0,feels,very planted,pos
2830,,285.0,21.0,4.0,size,big,neu
2831,,285.0,21.0,4.0,drives,big,neu
2832,,285.0,21.0,4.0,car's incisors,feel half left,neu
2833,,285.0,21.0,4.0,car,not perfectly neutral,neu
2834,,285.0,21.0,4.0,steering,electronic,neu
2835,,285.0,21.0,4.0,steering,confidence inducing,pos
2836,,285.0,21.0,4.0,steering,little communicate inside,neg
2837,,285.0,21.0,4.0,steering,can tell what front wheels doing,pos
2838,,285.0,21.0,4.0,car,more of grand touring,neu
2839,,285.0,21.0,4.0,car,less canyon carving,neg
2840,,285.0,21.0,4.0,car,more of GT,neu
2841,916.0,285.0,22.0,9.0,headlights,high beam,pos
2842,,285.0,22.0,9.0,headlights,laser,neu
2843,,285.0,22.0,9.0,headlights,cool,pos
2844,917.0,285.0,23.0,6.0,car,dream car,pos
2845,,285.0,23.0,6.0,type,hatchback,neu
2846,,285.0,23.0,6.0,car,love,pos
2847,,285.0,23.0,6.0,back,can throw my bike,pos
2848,,285.0,23.0,6.0,look,love,pos
2849,,285.0,23.0,6.0,A6 backseats,appreciate,pos
2850,,285.0,23.0,6.0,A6 backseats,more utility,pos
2851,918.0,285.0,24.0,3.0,back,pretty tight,neg
2852,,285.0,24.0,3.0,back,not super happy for long periods,neg
2853,,285.0,24.0,3.0,A6 back,pretty happy,pos
2854,919.0,285.0,25.0,2.0,room,lot more,pos
2855,,285.0,25.0,2.0,infotaintment system,like,pos
2856,,285.0,25.0,2.0,infotaintment system,smartphone based,neu
2857,,285.0,25.0,2.0,technology,lot of,pos
2858,,285.0,25.0,2.0,leather,beige,neu
2859,,285.0,25.0,2.0,screen,sea of black when off,neu
2860,,285.0,25.0,2.0,A6,dark,neu
2861,,285.0,25.0,2.0,A6,tearing,neu
2862,,285.0,25.0,2.0,A6,lot of life,pos
2863,920.0,285.0,26.0,2.0,design,minimalist,pos
2864,,285.0,26.0,2.0,design,little too dark,pos
2865,,285.0,26.0,2.0,real wood,love,pos
2866,,285.0,26.0,2.0,corner,love the way seats hold,pos
2867,,285.0,26.0,2.0,seats,love the way they hold,pos
2868,921.0,285.0,27.0,1.0,features,lot very thoughtful,pos
2869,922.0,285.0,28.0,6.0,purchase,Audi would definitely choose,pos
2870,,285.0,28.0,6.0,car,sexy,pos
2871,,285.0,28.0,6.0,looks,keeps knocking a ball park,pos
2872,,285.0,28.0,6.0,drive,keeps knocking a ball park,pos
2873,,285.0,28.0,6.0,generation,whole new,pos
2874,,285.0,28.0,6.0,technology,more,pos
2875,,285.0,28.0,6.0,steering,all wheel,neu
2876,,285.0,28.0,6.0,technology,ton of,pos
2877,,285.0,28.0,6.0,technology,very simiar to cellphone,pos
2878,,285.0,28.0,6.0,power,more,pos
2879,,285.0,28.0,6.0,fuel economy,better,pos
2880,,285.0,28.0,6.0,car,what's not to love,pos
2881,,285.0,28.0,6.0,tech,too much,pos
2882,,285.0,28.0,6.0,new technology,fascinating,pos
2883,,285.0,28.0,6.0,change,incredible amoounts in automotive world,pos
2884,,285.0,28.0,6.0,electricity fuel,good,pos
2885,923.0,286.0,1.0,6.0,sounds,good,pos
2886,924.0,286.0,2.0,0.0,launch control process,same,neu
2887,,286.0,2.0,0.0,launch control,very simple,pos
2888,,286.0,2.0,0.0,0 to 60 time,fast,pos
2889,,286.0,2.0,0.0,car,really a mustang,neu
2890,,286.0,2.0,0.0,drive,all wheel,neu
2891,,286.0,2.0,0.0,front wheels,lot of weight,neu
2892,,286.0,2.0,0.0,power,lot of,pos
2893,,286.0,2.0,0.0,attitude,lot of,pos
2894,,286.0,2.0,0.0,exhausts,big,neu
2895,,286.0,2.0,0.0,exhausts,oval,neu
2896,,286.0,2.0,0.0,engine,little hot,neu
2897,,286.0,2.0,0.0,engine,so hot here,neu
2898,,286.0,2.0,0.0,weight,reduced,pos
2899,,286.0,2.0,0.0,torque,much more,pos
2900,,286.0,2.0,0.0,0 to 60 time,going and moiving so quickly,pos
2901,,286.0,2.0,0.0,0 to 60 time,fastest in its class,pos
2902,,286.0,2.0,0.0,0 to 60 time,faster,pos
2903,925.0,286.0,3.0,9.0,dynamic mode,baffles open,neu
2904,,286.0,3.0,9.0,lower side wall,little more firmness feelinng from road,pos
2905,,286.0,3.0,9.0,tires,hand cooked,pos
2906,,286.0,3.0,9.0,tires,Audi specific hand cook,pos
2907,,286.0,3.0,9.0,tires,specific,neu
2908,,286.0,3.0,9.0,tires,low profile,pos
2909,,286.0,3.0,9.0,tires,little profile,neu
2910,926.0,286.0,4.0,4.0,grip,lot of,pos
2911,,286.0,4.0,4.0,grip,good for track,pos
2912,,286.0,4.0,4.0,grip,harsh for arizona,neg
2913,,286.0,4.0,4.0,tyres,low profile,neg
2914,,286.0,4.0,4.0,drive modes,sramatically change the character,pos
2915,,286.0,4.0,4.0,dynamic mode,least amount of suspension complianc,neu
2916,927.0,286.0,5.0,0.0,sound,like Formula One,neu
2917,928.0,286.0,6.0,4.0,drive,little bit harsher on the road,neg
2918,,286.0,6.0,4.0,drive,not too bad,neg
2919,,286.0,6.0,4.0,comfort mode,changes character of the car,pos
2920,,286.0,6.0,4.0,comfort mode,much more relaxed,pos
2921,,286.0,6.0,4.0,car,much more grand tour,neu
2922,929.0,286.0,7.0,0.0,exhaust sound,little bit more mechanical,neu
2923,,286.0,7.0,0.0,dynamic mode,baffles open,neu
2924,,286.0,7.0,0.0,engine noise,simply amplifies little bit,neu
2925,,286.0,7.0,0.0,windshield,essentially like speaker,neu
2926,,286.0,7.0,0.0,engine noise,amplifying,pos
2927,,286.0,7.0,0.0,automatic acceleration,better,pos
2928,,286.0,7.0,0.0,automatic numbers,better,pos
2929,,286.0,7.0,0.0,automatic performance,better,pos
2930,,286.0,7.0,0.0,manual,little bit limitation,neg
2931,,286.0,7.0,0.0,manual,love,pos
2932,,286.0,7.0,0.0,manual,minority of minority will buy,neg
2933,,286.0,7.0,0.0,manual,market not there anymore,neg
2934,930.0,286.0,8.0,1.0,display,configurable,pos
2935,,286.0,8.0,1.0,display,really great job,pos
2936,,286.0,8.0,1.0,power,really cool,pos
2937,,286.0,8.0,1.0,torque,really cool,pos
2938,931.0,286.0,9.0,0.0,-,-,-
2939,932.0,286.0,10.0,8.0,display,easily readable,pos
2940,,286.0,10.0,8.0,display,very easy to use on road,pos
2941,,286.0,10.0,8.0,display,very easy to use when on track,pos
2942,,286.0,10.0,8.0,display,one of the best jobs in biz,pos
2943,,286.0,10.0,8.0,digital display,configurable,pos
2944,,286.0,10.0,8.0,digital display,pleasing,pos
2945,,286.0,10.0,8.0,digital display,understandable,pos
2946,,286.0,10.0,8.0,digital display,user friendly,pos
2947,933.0,286.0,11.0,6.0,car,more of a GT-R than sports,pos
2948,,286.0,11.0,6.0,car,really GT,neu
2949,,286.0,11.0,6.0,car,good,pos
2950,,286.0,11.0,6.0,car,everyday,pos
2951,,286.0,11.0,6.0,comfort,able to drive,pos
2952,,286.0,11.0,6.0,weight,gain a little bit,pos
2953,,286.0,11.0,6.0,equipment level,heavy,pos
2954,,286.0,11.0,6.0,equipped,very well,pos
2955,934.0,286.0,12.0,9.0,trunk,nice slope,pos
2956,,286.0,12.0,9.0,trunk,not very roomy,neg
2957,,286.0,12.0,9.0,seats,folding,pos
2958,,286.0,12.0,9.0,seats,40 60 split,pos
2959,,286.0,12.0,9.0,trunk,folding seats gives lot of room,pos
2960,,286.0,12.0,9.0,trunk,enough room to put a pair of skis,pos
2961,935.0,286.0,13.0,1.0,virtual cockpit,same,neu
2962,,286.0,13.0,1.0,display,sport,pos
2963,,286.0,13.0,1.0,display,couple of more features,pos
2964,,286.0,13.0,1.0,gauges,additional,neu
2965,,286.0,13.0,1.0,tire pressure monitoring,very important,pos
2966,,286.0,13.0,1.0,display,can configure,pos
2967,936.0,286.0,14.0,0.0,fuel economy,class leading,pos
2968,,286.0,14.0,0.0,miles per gallon,respectable,pos
2969,937.0,286.0,15.0,8.0,map,little FBI,neg
2970,,286.0,15.0,8.0,map,can zoom in and out,pos
2971,938.0,286.0,16.0,4.0,long distance,very comfortable cruiser,pos
2972,,286.0,16.0,4.0,brakes,surrounding,neu
2973,,286.0,16.0,4.0,speed,very quickly,pos
2974,,286.0,16.0,4.0,style,comfort,pos
2975,,286.0,16.0,4.0,Audi,very green,pos
2976,939.0,286.0,17.0,2.0,color,green,neu
2977,,286.0,17.0,2.0,color,like,pos
2978,,286.0,17.0,2.0,color,help highlight the vehicle,pos
2979,,286.0,17.0,2.0,color,very unique,pos
2980,940.0,286.0,18.0,8.0,system,very intuitive,pos
2981,,286.0,18.0,8.0,system,next generation,pos
2982,941.0,286.0,19.0,0.0,power,surge of,pos
2983,,286.0,19.0,0.0,power,favorite,pos
2984,,286.0,19.0,0.0,performance amount,little bit subtle,neu
2985,,286.0,19.0,0.0,looks,favorite feature,pos
2986,942.0,286.0,20.0,2.0,body,wide,pos
2987,,286.0,20.0,2.0,back,looks fantastic,pos
2988,,286.0,20.0,2.0,back,little bit wider,pos
2989,943.0,286.0,21.0,6.0,front,wider,neu
2990,,286.0,21.0,6.0,rear,wider,neu
2991,,286.0,21.0,6.0,track,increased,neu
2992,,286.0,21.0,6.0,hubs,large,neu
2993,,286.0,21.0,6.0,hubs,strengthened,neu
2994,,286.0,21.0,6.0,wheels,offset,neu
2995,944.0,286.0,22.0,4.0,drive,all wheel,neu
2996,,286.0,22.0,4.0,dynamic mode,let you slide the back out a bit more,pos
2997,,286.0,22.0,4.0,control,all wheel drive,pos
2998,,286.0,22.0,4.0,dynamics,rear wheel drive benefit,pos
2999,,286.0,22.0,4.0,turn,fastest way around,pos
3000,945.0,286.0,23.0,6.0,drive,all wheel,neu
3001,946.0,286.0,24.0,7.0,numbers,important,neu
3002,947.0,286.0,25.0,1.0,tire pressure monitor,pretty cool,pos
3003,,286.0,25.0,1.0,space,so spacey,pos
3004,948.0,286.0,26.0,2.0,colors,lot of different,pos
3005,,286.0,26.0,2.0,colors,calm,pos
3006,,286.0,26.0,2.0,colors,interesting,pos
3007,,286.0,26.0,2.0,green color,lot of pride,pos
3008,,286.0,26.0,2.0,RS6 color,lot of cult following,pos
3009,,286.0,26.0,2.0,RS5 color,sonoma Green,neu
3010,,286.0,26.0,2.0,RS5 color,exclusive,pos
3011,,286.0,26.0,2.0,RS5 color,love,pos
3012,,286.0,26.0,2.0,RS5 color,gorgeous kind of,pos
3013,,286.0,26.0,2.0,RS5 color,sometimes deep green,neu
3014,,286.0,26.0,2.0,RS5 color,in sun little bit olive green,neu
3015,,286.0,26.0,2.0,color,awesome,pos
3016,,286.0,26.0,2.0,color,quite unique,pos
3017,,286.0,26.0,2.0,color,polarizing,neu
3018,,286.0,26.0,2.0,color,people seem to love,pos
3019,949.0,286.0,27.0,6.0,-,-,-
3020,950.0,287.0,1.0,6.0,-,-,-
3021,951.0,287.0,2.0,0.0,drive,all wheel,neu
3022,,287.0,2.0,0.0,suspension,active,pos
3023,,287.0,2.0,0.0,color,red,neu
3024,,287.0,2.0,0.0,car,what is not to love,pos
3025,952.0,287.0,3.0,6.0,-,-,-
3026,953.0,287.0,4.0,6.0,-,-,-
3027,954.0,287.0,5.0,0.0,-,-,-
3028,955.0,287.0,6.0,0.0,-,-,-
3029,956.0,287.0,7.0,4.0,car,lot of fun,pos
3030,,287.0,7.0,4.0,booth,canyon carving,pos
3031,,287.0,7.0,4.0,job breaks,not a bad tool,neg
3032,957.0,287.0,8.0,0.0,engine,linear,neu
3033,,287.0,8.0,0.0,engine,lusty,pos
3034,,287.0,8.0,0.0,engine,more power,pos
3035,958.0,287.0,9.0,4.0,engine,more power,pos
3036,,287.0,9.0,4.0,drive,fast,pos
3037,,287.0,9.0,4.0,drive,lot of fun,pos
3038,959.0,287.0,10.0,0.0,-,-,-
3039,960.0,287.0,11.0,0.0,engine,sexy,pos
3040,,287.0,11.0,0.0,power distribution,good,pos
3041,,287.0,11.0,0.0,engine,cool,pos
3042,,287.0,11.0,0.0,cover,plastic,neg
3043,961.0,287.0,12.0,4.0,dual clutch,none,neg
3044,,287.0,12.0,4.0,clutch,manual,neu
3045,,287.0,12.0,4.0,clutch,okay,neu
3046,,287.0,12.0,4.0,clutch,eight speed automatic,neu
3047,962.0,287.0,13.0,6.0,-,-,-
3048,963.0,287.0,14.0,4.0,steering,hard enough,neg
3049,,287.0,14.0,4.0,steering,electric,neu
3050,,287.0,14.0,4.0,steering,yet to find one that works as well as old,neg
3051,,287.0,14.0,4.0,steering,gets heavier,neg
3052,,287.0,14.0,4.0,get out,hard time,neg
