id,aspect,opinion,sentiment,category,label_topic
250,technology,chatty,pos,performance,0
250,drive,four wheel,neu,performance,0
250,suspension,sport tuned,neu,handling,4
250,suspension,adaptive,pos,handling,4
250,trim,higher end bosch tronic,neu,performance,0
250,steering,four wheel,neu,handling,4
250,safety,every active safety system,pos,safety,5
250,price,actually quite a lot of money,pos,cost,7
250,price,pretty competitive,neu,cost,7
250,Q A8,leathery,pos,quality-aesthetic,2
250,Q A8,creamy,pos,quality-aesthetic,2
250,Q A8,very high end,pos,quality-aesthetic,2
250,QA8,very expensive feeling,pos,quality-aesthetic,2
250,entertainment setup,dominates the driving environment,pos,user-experience,8
250,entertainment setup,couple of touch screens,neu,user-experience,8
250,entertainment setup,pretty imposing,pos,user-experience,8
250,entertainment setup,pretty easy to use,pos,user-experience,8
250,screen,slightly bigger than other,pos,user-experience,8
250,entertainment setup,look pretty sophisticated,pos,user-experience,8
250,drive,like flying low level pilot jet,pos,user-experience,8
250,drive,all very high tech,pos,user-experience,8
250,car,very sporty,pos,performance,0
250,performance,plenty of,pos,performance,0
250,performance,not quite up there,neg,performance,0
250,performance level,not quite up there,neg,performance,0
250,handling appeal,not quite up there,neg,handling,4
250,dynamic ability,nice,pos,handling,4
250,dynamic ability,broad range,pos,handling,4
250,dynamic ability,big luxury,pos,handling,4
250,dynamic ability,comfy at one moment,pos,handling,4
250,dynamic ability,fast,pos,handling,4
250,dynamic ability,agile,pos,handling,4
250,car,unfulfilled potential,neg,general-information,6
250,car,effective all new flagship vehicle,pos,general-information,6
250,design,could have dialled a little bit more,neg,quality-aesthetic,2
250,car,desirable,pos,general-information,6
250,size,large,pos,general-information,6
250,car,luxury,pos,quality-aesthetic,2
250,type,SUV,neu,general-information,6
250,look,not sure amazed,neg,quality-aesthetic,2
250,styling appeal,not sure quite up there,neg,quality-aesthetic,2
251,torque,most significant number,neu,performance,0
251,torque,astonishing amount,pos,performance,0
251,torque,over ideal,pos,performance,0
251,revs,no effectively,neu,performance,0
251,torque,cannot think of another that develops from 1000 revs,pos,performance,0
251,engine,spins up very quickly,pos,performance,0
251,engine,almost no turbo lag,pos,performance,0
251,gearbox,quite shocking,neu,performance,0
251,acceleration,in a manner unlike turbocharged cars,neu,performance,0
251,cables,massively thick,pos,general-information,6
251,corner,minimized body roll,pos,handling,4
251,sound,extra waffle from exhaust,pos,performance,0
251,noise,just laments,neu,performance,0
251,sound,good,pos,performance,0
251,sound,especially purposeful,pos,performance,0
251,sound,big powerful,pos,performance,0
251,sound,possibly the nicest,pos,quality-aesthetic,2
251,inside,pretty nice,pos,interior-features,1
251,car,feels like tall estate,pos,quality-aesthetic,2
251,electronic system,sophisticated,pos,handling,4
251,steering,slightly numb,neg,handling,4
251,steering,really really very peculiar,neg,handling,4
251,drive,not naturally easy,neg,handling,4
251,car,very quiet,pos,comfort,3
251,car,very refined,pos,handling,4
251,-,-,-,unknown,-1
251,-,-,-,unknown,-1
251,car,very significant absolutely,pos,general-information,6
252,model,all new,pos,general-information,6
252,platform,really interesting,pos,general-information,6
252,architecture,so flexible,pos,general-information,6
252,architecture,can underpin anything,pos,general-information,6
252,A3,absolutely outstanding,pos,general-information,6
252,A3,quite a step forward,pos,general-information,6
252,ride,a lot more pliant,pos,comfort,3
252,price,quite expensive,neg,cost,7
252,car,well equipped,pos,interior-features,1
252,car,really refined,pos,handling,4
252,inside,feel really lovely,pos,interior-features,1
252,feel,premium,pos,interior-features,1
252,interior,biggest step forward,pos,interior-features,1
252,steering sport,would like a bit more life,neg,handling,4
252,dampers,passive,neg,handling,4
252,grip,loads of,pos,handling,4
252,drive,front wheel,neu,handling,4
252,road,flows along nicely,pos,handling,4
252,dynamic mode,not much feel to it,neg,handling,4
252,dynamic mode,feels a bit on steroid,neg,handling,4
252,gearbox,fine for cruising,pos,handling,4
252,gearbox,bit lazy,neg,handling,4
252,gearbox,not as intuitive,neg,handling,4
252,gearbox,not as vigorous,neg,handling,4
252,A3,still quite exceptional,pos,general-information,6
252,car,refined,pos,performance,0
252,car,lovely place to be ,pos,comfort,3
252,car,packaged well,pos,comfort,3
252,car,really efficient,pos,performance,0
252,efficiency,really impressive,pos,performance,0
252,car,nothing grabs me,neg,general-information,6
252,car,fun,pos,general-information,6
252,car,great job of updating things,pos,general-information,6
252,car,massive seller,pos,general-information,6
252,car,not an enthusiast choice,neg,general-information,6
252,engine,not an enthusiast choice,neg,general-information,6
252,A3,huge success,pos,general-information,6
253,SUV,most popular,pos,general-information,6
253,SUV,midsize,neu,general-information,6
253,SUV,premium,pos,general-information,6
253,-,-,-,unknown,-1
253,performance drivability,pretty bold claims,pos,performance,0
253,technology,pretty bold claims,pos,user-experience,8
253,-,-,-,unknown,-1
253,exhaust,fake,neg,quality-aesthetic,2
253,looks,same as old Q5,neu,quality-aesthetic,2
253,weight,90 kilos less,pos,performance,0
253,weight,feel lighter,pos,performance,0
253,weight,less,pos,performance,0
253,economy,better,pos,performance,0
253,drive,all wheel,neu,performance,0
253,efficiency,boost,pos,performance,0
253,mpg,actually best in class,pos,performance,0
253,mpg,alright,neu,performance,0
253,mpg,hardly going to save planet,neu,performance,0
253,performance,lightness helps,pos,performance,0
253,0 to 60 time,impressive,pos,performance,0
253,-,-,-,unknown,-1
253,new Q5,wider,pos,general-information,6
253,new Q5,taller,pos,general-information,6
253,back knee room,much more,pos,comfort,3
253,back head room,much more,pos,comfort,3
253,rear passenger space,class leading,pos,comfort,3
253,floor,big lump,neg,comfort,3
253,carrying three in back,not as good,neg,comfort,3
253,boot,bigger,pos,exterior-features,9
253,Audi,still impressive,pos,general-information,6
253,interior quality,kills its rivals,pos,quality-aesthetic,2
253,cabin,beautifully made,pos,quality-aesthetic,2
253,cabin,well designed,pos,quality-aesthetic,2
253,technology,positively dripping,pos,quality-aesthetic,2
253,infotainment system,really really slick,pos,interior-features,1
253,infotainment system,steadies to use,pos,interior-features,1
253,technology,leading,pos,user-experience,8
253,Q5,most aerodynamic,pos,comfort,3
253,Q5,midsize,neu,comfort,3
253,type,SUV,neu,comfort,3
253,windscreen,acoustic,pos,general-information,6
253,inside,nice,pos,comfort,3
253,inside,quiet,pos,comfort,3
253,sound level,normal conversation of three feet,neu,comfort,3
253,air suspension comfy setting,super wolf tea ,pos,handling,4
253,comfort,as comfy as A8 limousine,neu,comfort,3
253,bumpy road,not bad,pos,handling,4
253,dynamic mode air suspension,lowers and stiffens,neu,handling,4
253,height,tall car,neu,handling,4
253,steer,nice,pos,handling,4
253,grip,sharp,pos,handling,4
253,drive system,all wheel,neu,handling,4
253,twisty road,can hustle pretty much as fast as you can,pos,handling,4
253,car,actually impressed,pos,handling,4
253,air suspension,useful for offroad,pos,handling,4
253,-,-,-,unknown,-1
253,-,-,-,unknown,-1
253,cruise control,amazing,pos,safety,5
253,headlamps,amazing,pos,exterior-features,9
253,indicator,pulsating,pos,exterior-features,9
253,stereo,a bang,pos,interior-features,1
253,charging,wireless,neu,interior-features,1
253,-,-,-,unknown,-1
253,overall,really good,pos,general-information,6
253,Audi Q5,best in class,pos,general-information,6
253,size,midsize,neu,general-information,6
253,type,SUV,neu,general-information,6
253,price,little bit expensive,pos,cost,7
253,price,problem,neg,cost,7
253,-,-,-,unknown,-1
254,Audi,Ultra fast,pos,performance,0
254,R8,love,pos,general-information,6
254,TT,love,pos,general-information,6
254,R three,disappointed,neg,general-information,6
254,RS5,pleasantly surprised,pos,general-information,6
254,-,-,-,unknown,-1
254,V8 engine,full fat,pos,performance,0
254,V8 engine,fantastic theme,pos,performance,0
254,drive system,more sophisticated,pos,performance,0
254,drive,rather better in theory,pos,performance,0
254,weight,quite a lot,neg,general-information,6
254,car,faster,pos,performance,0
254,car,not inherently quicker,neu,performance,0
254,car,quite firm,neg,handling,4
254,RS5 quality,like,pos,quality-aesthetic,2
254,steering,feel horrible,neg,handling,4
254,steering,devoid of field when going slowly,neg,handling,4
254,stuff,a lot more good than bad,pos,performance,0
254,car,really really good,pos,performance,0
254,engine,lovely,pos,performance,0
254,Stronic transmission,really good,pos,handling,4
254,Stronic transmission,really smooth,pos,handling,4
254,Stronic transmission,really fast,pos,handling,4
254,gearbox,would rather have three pedals and a stick,neg,handling,4
254,wet road,car has real balance,pos,handling,4
254,turns in,nicely,pos,handling,4
254,turns in,can actually balance the car,pos,handling,4
254,turns in,can go very sideways,pos,handling,4
254,behaving,fantastic,pos,handling,4
254,RS4,definitely one of the better ones,pos,general-information,6
254,-,-,-,unknown,-1
254,car,fast,pos,performance,0
254,car,well built,pos,quality-aesthetic,2
254,car,good looking,pos,quality-aesthetic,2
254,driver satisfaction,pretty rare among cars,pos,user-experience,8
254,driver satisfaction,adds,pos,user-experience,8
254,price,less expensive than  Mercedes-Benz 60 three AMG,pos,cost,7
254,car,more comfortable,pos,comfort,3
254,V8,magnificent,pos,performance,0
254,car,best one,pos,general-information,6
254,Audi,truly proud,pos,general-information,6
255,weight,substantially lighter,pos,performance,0
255,size,midsize,neu,general-information,6
255,car,executive,neu,general-information,6
255,type,saloon,neu,general-information,6
255,drive,front wheel,neu,performance,0
255,drive,front wheel,neu,performance,0
255,chassis,struggle to ride the level of engagement ,neg,handling,4
255,handling,big jump in ability,pos,handling,4
255,-,-,-,unknown,-1
255,practicality,surprisingly spacious,pos,comfort,3
255,inside,surprisingly spacious,pos,comfort,3
255,drive,right hand,neu,interior-features,1
255,pedals,significantly offset,neg,interior-features,1
255,price,fractionally more expensive,neg,cost,7
255,consumption,match BMW,neu,performance,0
255,latest version,much improved,pos,general-information,6
255,driving position,offset,neg,handling,4
255,driving position,major disadvantage,neg,handling,4
256,-,-,-,unknown,-1
256,drive,four wheel,neu,general-information,6
256,type,hatchback,neu,general-information,6
256,fit and finish,beautifully appointed,pos,quality-aesthetic,2
256,designed,really intelligently,pos,quality-aesthetic,2
256,satnav screen,works tremendously well,pos,user-experience,8
256,interior quality,well,pos,quality-aesthetic,2
256,rest of the finish,well,pos,quality-aesthetic,2
256,rear seat combination,less well than TT,neg,interior-features,1
256,car,more practical,pos,interior-features,1
256,drive,pretty much as well as inland,neu,handling,4
256,drive,probably not as good as Volkswagen R,neg,handling,4
256,steering,still a little bit remote,neg,handling,4
256,steering,not much feedback,neg,handling,4
256,steering,not much feel,neg,handling,4
256,chassis,feels little bit more lighter,pos,handling,4
256,chassis,feels little bit more agile,pos,handling,4
256,chassis,slightly more loose,neg,handling,4
256,chassis,slightly less rewarding,neg,handling,4
256,car,does do things very well,pos,handling,4
256,turns in,very crispy,pos,handling,4
256,mid corner,gives you little bit adjustability,pos,handling,4
256,TT cornering,great enthusiasm,pos,handling,4
257,GT-R,more hardcore,pos,general-information,6
257,GT-R,track focused,pos,general-information,6
257,car,got all that stuff,pos,general-information,6
257,value for money,despite the price they are sold,pos,cost,7
257,carbon fibre,awful lot,pos,interior-features,1
257,seat belts,natty red,pos,interior-features,1
257,seats,new,pos,interior-features,1
257,weight loss,quite a lot,pos,performance,0
257,sound,not any louder than standard feet,pos,performance,0
257,-,-,-,unknown,-1
257,car,feels pretty quick,pos,performance,0
257,car,faster,pos,performance,0
257,noise,gets going,neg,performance,0
257,car,supercar,pos,performance,0
257,car,extremely fast,pos,performance,0
257,top end,extra power,pos,performance,0
257,car,all about top end,pos,performance,0
257,gearbox,automated,neu,handling,4
257,gearbox,pretty good,pos,handling,4
257,gearbox,bunks the ship fairly quickly,pos,handling,4
257,-,-,-,unknown,-1
257,steering,light,pos,handling,4
257,steering,responsive,pos,handling,4
257,steering,inaccurate,neg,handling,4
257,steering,not as ingrained,neg,handling,4
257,steering,not as encrusted,neg,handling,4
257,steering,moves around a little bit more,neg,handling,4
257,change direction,spectacularly,pos,handling,4
257,change direction,dreamily,pos,handling,4
257,car,so agile,pos,handling,4
257,weight,couple of 100 kilos,neu,performance,0
257,drive system,four wheel,neu,handling,4
257,engine,adjustable,neu,performance,0
257,control,adjustable,neu,performance,0
257,drive,involved,pos,handling,4
257,drive,engaging,pos,handling,4
257,car,absolutely love,pos,general-information,6
258,practicality,usefully practical,pos,general-information,6
258,Audi Q3,trendy,pos,quality-aesthetic,2
258,car,premium machine,pos,quality-aesthetic,2
258,price,cheapest thing,neu,cost,7
258,new Q3,lot more presence,pos,quality-aesthetic,2
258,grill,big,pos,quality-aesthetic,2
258,grill,bold,pos,quality-aesthetic,2
258,grill,aggressive,pos,quality-aesthetic,2
258,paint,blue,neu,quality-aesthetic,2
258,paint,really stands out,pos,quality-aesthetic,2
258,bumpers,deeper,pos,quality-aesthetic,2
258,creases,strong,pos,quality-aesthetic,2
258,creases,highlighted,pos,quality-aesthetic,2
258,rear haunches,very muscular,pos,quality-aesthetic,2
258,looks,smart,pos,quality-aesthetic,2
258,size,small,neu,general-information,6
258,type,SUV,neu,general-information,6
258,car,great example,pos,general-information,6
258,boot,decent size,neu,exterior-features,9
258,boot,biggest for this size of car,pos,exterior-features,9
