,Unnamed: 0,id,segment_id,aspect,opinion,sentiment
7045,,186,13,dirt,little,neg
7046,,186,13,look,not bad,neg
7047,2867,186,14,screen,nice,pos
7048,,186,14,screen,little,neu
7049,,186,14,seats,heated,pos
7050,,186,14,trim,wood,neu
7051,,186,14,top,hard,neu
7052,2868,186,15,-,-,-
7053,2869,187,1,-,-,-
7054,2870,187,2,-,-,-
7055,2871,187,3,drive system,all wheel,neu
7056,2872,187,4,-,-,-
7057,2873,187,5,dynamic driving mode,best,pos
7058,,187,5,dynamic driving mode,most fun,pos
7059,2874,187,6,car,nuts,pos
7060,,187,6,padle shifters,absolutely instantaneous,pos
7061,,187,6,acceleration,absolutely ridiculous,pos
7062,2875,187,7,drive,all wheel,neu
7063,,187,7,cold weather,power sticks to the ground,pos
7064,,187,7,acceleration,amazing,pos
7065,,187,7,drive system,best part,pos
7066,2876,187,8,front discs,ventilated,neu
7067,2877,187,9,braking field,absolutely no issues,pos
7068,,187,9,brake pedal,no delay,pos
7069,,187,9,steering,heavier,pos
7070,,187,9,steering,nice weight,pos
7071,,187,9,ride quality,just fine,neu
7072,,187,9,ride quality,no issues,neu
7073,,187,9,ride,a little firmer,neu
7074,2878,187,10,cabin noise,sound like luxury vehicle,pos
7075,,187,10,exterior noise,not a whole lot,neg
7076,2879,187,11,exhaust,pop a little bit when downshift,neg
7077,,187,11,exhaust,not super loud,neu
7078,2880,187,12,visibility,never had any issue,pos
7079,,187,12,visibility,perfect,pos
7080,2881,187,13,-,-,-
7081,2882,187,14,prestige trim level,added visibility,pos
7082,,187,14,speed,projected on windshield,pos
7083,,187,14,speed limit,projected on windshield,pos
7084,,187,14,windshield,spome safety features,pos
7085,2883,187,15,front grill,single frame,neu
7086,,187,15,front grill,amazing looking,pos
7087,2884,187,16,windshield,watter nozzles heated,pos
7088,,187,16,get snow off the car,nice,pos
7089,,187,16,headlights,lead,neu
7090,,187,16,headlights,automatic levelling,neu
7091,2885,187,17,side trim,aluminium,neu
7092,2886,187,18,side mirrors,heated,pos
7093,,187,18,window surround,power adjustable,pos
7094,,187,18,dynamic turn signals,definitely cool,pos
7095,2887,187,19,exterior color,quantum gray,neu
7096,,187,19,exterior color,subtle,pos
7097,,187,19,exterior color,different,pos
7098,2888,187,20,-,-,-
7099,2889,187,21,exhaust clip,banal,neu
7100,2890,187,22,-,-,-
7101,2891,187,23,-,-,-
7102,2892,187,24,rear seat,heated,pos
7103,2893,187,25,-,-,-
7104,2894,187,26,leather,Alcon,neu
7105,,187,26,front seats,power adjustable,neu
7106,,187,26,front seats,lumbar,pos
7107,,187,26,front seats,massage,pos
7108,,187,26,front seats,pretty darn sweet,pos
7109,,187,26,front seats,heated,pos
7110,,187,26,front seats,plenty of options,pos
7111,,187,26,leather,nappa,pos
7112,2895,187,27,leather,quilted,pos
7113,2896,187,28,steering,tilt,neu
7114,,187,28,steering,telescoping,neu
7115,,187,28,steering,heated,pos
7116,2897,187,29,-,-,-
7117,2898,187,30,-,-,-
7118,2899,187,31,-,-,-
7119,2900,187,32,navigation control,best part,pos
7120,,187,32,virtual cockpit,favourite,pos
7121,,187,32,navigation,full setup,pos
7122,,187,32,navigation,small,pos
7123,2901,187,33,sunroof,power,neu
7124,,187,33,interior trim,aluminium,neu
7125,,187,33,interior trim,carbon fibre,neu
7126,2902,187,34,-,-,-
7127,2903,187,35,door,illuminated,pos
7128,,187,35,interior,led,neu
7129,2904,187,36,-,-,-
7130,2905,187,37,sound system,standard,neu
7131,2906,187,38,-,-,-
7132,2907,187,39,sound system,ton of base,pos
7133,,187,39,sound system,crystal clear,pos
7134,,187,39,sound system,plenty of loudness,pos
7135,,187,39,sound system,amazing,pos
7136,,187,39,sound system,more than enough,pos
7137,2908,187,40,ring system,mordern,pos
7138,2909,187,41,-,-,-
7139,2910,188,1,drive system,all wheel,neu
7140,2911,188,2,-,-,-
7141,2912,188,3,drive system,all wheel,neu
7142,2913,188,4,-,-,-
7143,2914,188,5,-,-,-
7144,2915,188,6,-,-,-
7145,2916,188,7,acceleration,very nice,pos
7146,2917,188,8,paddle shifters,lightning quick,pos
7147,,188,8,paddle shifters,love,pos
7148,2918,188,9,paddle shifters,amazing response time,pos
7149,,188,9,acceleration,definitely quite nice,pos
7150,2919,188,10,-,-,-
7151,2920,188,11,braking,definitely quite nice,pos
7152,,188,11,brake pedal,no delays,pos
7153,,188,11,steering (dynamic mode),love,pos
7154,,188,11,steering (dynamic mode),tightens up,pos
7155,,188,11,steering (dynamic mode),instantly points in the direction,pos
7156,2921,188,12,-,-,-
7157,2922,188,13,ride quality,absolutely no issues,pos
7158,,188,13,ride,definitely quite nice,pos
7159,,188,13,sport pack,firmer tuning,neu
7160,,188,13,sport pack,sport seats,neu
7161,2923,188,14,exterior noise,not a whole lot,pos
7162,,188,14,cabin noise,no issues,pos
7163,,188,14,lack of cabin noise,very nice,pos
7164,,188,14,cabin noise,definitely on point,pos
7165,2924,188,15,visibility,better,pos
7166,,188,15,design,fastback,pos
7167,,188,15,design,sport back,pos
7168,,188,15,visibility,definitely very nice,pos
7169,,188,15,heads up display,better forward visibility,pos
7170,,188,15,heads up display,illuminated on the windshield,pos
7171,,188,15,heads up display,better keep your eyes on road,pos
7172,2925,188,16,front grill,single frame,neu
7173,2926,188,17,mirrors,heated,pos
7174,,188,17,mirrors,power adjustable,pos
7175,2927,188,18,-,-,-
7176,2928,188,19,-,-,-
7177,2929,188,20,premium plus trim level,hands free trunk,neu
7178,,188,20,rear seats,fall down,pos
7179,,188,20,space,quite a bit of extra,pos
7180,2930,188,21,-,-,-
7181,2931,188,22,climate control,definitely pretty nice,pos
7182,2932,188,23,seating,leather,neu
7183,,188,23,front seats,power adjustable,neu
7184,,188,23,front seats,lumbar,neu
7185,,188,23,front seats,heated,neu
7186,2933,188,24,steering,tilt,neu
7187,,188,24,steering,telescoping,neu
7188,,188,24,steering,leather,neu
7189,2934,188,25,key,heavier weight,pos
7190,,188,25,key,very high end,pos
7191,2935,188,26,-,-,-
7192,2936,188,27,gauge setup,amazing,pos
7193,,188,27,navigation,favourite,pos
7194,,188,27,audi virtual cockpit,love,pos
7195,2937,188,28,-,-,-
7196,2938,188,29,controls,homely,pos
7197,,188,29,rearview mirror,auto-dimming,neu
7198,,188,29,sunroof,power,neu
7199,2939,188,30,trim,texturizing wood grain,neu
7200,,188,30,finish,definitely on point,pos
7201,2940,188,31,tech display,color,neu
7202,,188,31,tech display,touch screen,neu
7203,,188,31,sound system,banging,pos
7204,2941,188,32,seats,massaging,pos
7205,,188,32,radio,so nice,pos
7206,,188,32,radio,more than enough clarity,pos
7207,,188,32,radio,totally crazy,pos
7208,2942,188,33,sound system,absolutely no issues,pos
7209,,188,33,camera,lead into safety,pos
7210,,188,33,camera,rear view,neu
7211,,188,33,camera,top view,neu
7212,,188,33,Audi presence,help detect other vehicles and pedestrians,pos
7213,2943,188,34,-,-,-
7214,2944,189,1,steering,weighted,pos
7215,,189,1,public roads,perfect,neu
7216,2945,189,2,car,quite excited,pos
7217,,189,2,technology,new derived bit,pos
7218,,189,2,car,virtual cockpit,pos
7219,2946,189,3,front grill,new,neu
7220,,189,3,front grill,aggressive,neu
7221,,189,3,front grill,more of a hexagon shape,neu
7222,,189,3,headlights,quite cool,pos
7223,,189,3,specifications,nice,pos
7224,,189,3,specifications,not the best one,neu
7225,,189,3,wheels,diamond cut,neu
7226,,189,3,wheels,quite nice,neu
7227,,189,3,car,hairdresser's,neu
7228,,189,3,look,lot more agressive,pos
7229,,189,3,look,so much better than convertible,pos
7230,2947,189,4,handling,sometines lose original rigidity,neg
7231,2948,189,5,look,alright,neu
7232,2949,189,6,looks,pretty cool,pos
7233,2950,189,7,centre console,not much,neu
7234,,189,7,few buttons,missing,neu
7235,,189,7,navigation,very cool for the driver,pos
7236,,189,7,gearbox,manual,neu
7237,2951,189,8,seats,sports style,neu
7238,,189,8,back seats,cool feature,pos
7239,,189,8,room,enough for a ruckstack,pos
7240,,189,8,room,not that much for a person,neg
7241,2952,189,9,car,manual,neu
7242,,189,9,parking sensors,electric,neu
7243,,189,9,car,works fine,neu
7244,,189,9,sound,virtual cockpit,neu
7245,2953,189,10,virtual cockpit,quite cool,pos
7246,,189,10,virtual cockpit,veryvery easy to use,pos
7247,,189,10,virtual cockpit,quite cool,pos
7248,2954,189,11,steering,like,pos
7249,,189,11,steering,nice,pos
7250,,189,11,field,really nice,pos
7251,,189,11,steering,coolest,pos
7252,2955,189,12,car,more driver's,pos
7253,,189,12,feel,more involved in driving,pos
7254,2956,189,13,power,awesome,pos
7255,2957,189,14,virtual cockpit,super cool,pos
7256,,189,14,map,cool little feature,pos
7257,2958,189,15,steering,awesome,pos
7258,,189,15,steering,really soft,pos
7259,,189,15,steering,stripped down,pos
7260,,189,15,steering,sleek,pos
7261,,189,15,steering,cool looking,pos
7262,2959,189,16,-,-,-
7263,2960,189,17,view,really cool,pos
7264,,189,17,shape,quite agressive looking,pos
7265,2961,189,18,engine,definitely turbo charged,neu
7266,2962,189,19,-,-,-
7267,2963,189,20,place,comfortable,pos
7268,2964,189,21,car,very nice,pos
7269,,189,21,car,luxurious,pos
7270,2965,189,22,twist road,steering stiffens,pos
7271,,189,22,steering,quite nice,pos
7272,2966,189,23,car,feels quite light,pos
7273,,189,23,car,really fast,pos
7274,,189,23,front toe handle,becomes quite light,neu
7275,,189,23,car,makes me slightly on edge,neu
7276,,189,23,country roads,car doesn't feel wide,pos
7277,,189,23,country roads,car doesn't feel big,neu
7278,2967,189,24,drive,lot of fun,neu
7279,2968,189,25,suspension,quite wobbly,neg
7280,2969,189,26,steering,definitely heavier,neu
7281,2970,189,27,suspension,vastly stiffened,pos
7282,,189,27,suspension,great,pos
7283,,189,27,individual mode,actually really good,pos
7284,2971,189,28,car,lot of fun,pos
7285,2972,189,29,air conditioning,work fantastically,pos
7286,,189,29,center console,bland,neu
7287,2973,189,30,car,relatively safe,pos
7288,2974,189,31,-,-,-
7289,2975,189,32,virtual cockpit,favourite,pos
7290,2976,189,33,-,-,-
7291,2977,189,34,steering,fantastic,neu
7292,2978,189,35,-,-,-
7293,2979,190,1,-,-,-
7294,2980,190,2,-,-,-
7295,2981,190,3,Audi A one,poor,neg
7296,,190,3,rear window,shattered,neg
7297,2982,190,4,-,-,-
7298,2983,190,5,car,enough people could fit,pos
7299,2984,190,6,design,for nimble,neu
7300,,190,6,design,for tight city streets,neu
7301,,190,6,car,incredibly quiet,pos
7302,,190,6,engine,run so smooth,pos
7303,,190,6,engine,don't even feel,pos
7304,,190,6,engine,little bit like Rolls Royce,pos
7305,,190,6,gearbox,absolute dream,pos
7306,,190,6,gearbox,beautiful,pos
7307,2985,190,7,steering,as light as needed,pos
7308,,190,7,gearbox,smooth,pos
7309,,190,7,drive in town,absolutely love,pos
7310,2986,190,8,does everything,absolutely perfectly,pos
7311,,190,8,visibility,very good even with black tents,pos
7312,,190,8,visibility,very good,pos
7313,2987,190,9,-,-,-
7314,2988,190,10,fuel efficiency,increses a hell lot,pos
7315,,190,10,fuel efficiency,really really a good benefit,pos
7316,,190,10,range,very very good,pos
7317,,190,10,car,very heavy,neg
7318,2989,190,11,engine,little,neg
7319,,190,11,engine,struggling little bit,neg
7320,,190,11,car,smallest,neg
7321,,190,11,car,incredibly nimble,pos
7322,,190,11,turning circle,great,pos
7323,,190,11,drive in town,just so easy,pos
7324,,190,11,car,small,pos
7325,,190,11,car,ideal for city,pos
7326,2990,190,12,-,-,-
7327,2991,190,13,incredibly tight street,very easy to move around,pos
7328,2992,190,14,paddles,best advantage,pos
7329,,190,14,gearbox,one of the best,pos
7330,,190,14,gearbox,super lightning fast,pos
7331,,190,14,gearbox,super smooth,pos
7332,,190,14,driving in town,cruising,pos
7333,,190,14,drive,so easy,pos
7334,,190,14,daily traffic,car exactly what you want,pos
7335,2993,190,15,car,daily vehicle,pos
7336,,190,15,motorways,absolutely incredible,pos
7337,,190,15,car,all wheather,pos
7338,,190,15,car,superb,pos
7339,2994,190,16,car,quite good,pos
7340,,190,16,car,feels planted,pos
7341,,190,16,long drives,absolutely nails,pos
7342,,190,16,city drive,absolutely brilliant,pos
7343,,190,16,motorways,absolutely brilliant,pos
7344,,190,16,grip,road quite well,pos
7345,,190,16,dynamic mode,spices up a little bit,pos
7346,,190,16,dynamic mode,lot of fun,pos
7347,,190,16,handled,perfectly,pos
7348,,190,16,fuel economy,ridiculous,pos
7349,2995,190,17,-,-,-
7350,2996,190,18,car,so much fun,pos
7351,,190,18,drive,fast,pos
7352,,190,18,drive,hard,pos
7353,,190,18,car,mini go cop,pos
7354,2997,190,19,-,-,-
7355,2998,190,20,car,base level,neu
7356,,190,20,car,smallest little Audi,neu
7357,,190,20,efficiency mode,uses engine less,pos
7358,,190,20,long distances,car is perfect,pos
7359,,190,20,junctions in efficiency mode,downside,neg
7360,,190,20,acceleration in efficiency mode,takes couple of seconds,neg
7361,,190,20,dynamic mode,loads of fun,pos
7362,2999,190,21,car,little go cart,neu
7363,,190,21,corner in wet weather,weight,pos
7364,3000,190,22,car,fun,pos
7365,,190,22,drive,safe,pos
7366,,190,22,car,small,pos
7367,,190,22,car,fast,pos
7368,,190,22,car,number one city car,pos
7369,,190,22,looks,fantastic,pos
7370,3001,190,23,-,-,-
0,3002,190,24,car,nailed it,pos
1,,190,24,headlights,terrorizing,pos
2,,190,24,car,really really futuristic,pos
3,,190,24,looks,fantastic,pos
4,,190,24,car,serious serious daily,pos
5,3003,190,25,engine,absolutely perfect for  what I wanted,pos
6,,190,25,driving,lot of fun,pos
7,,190,25,engine,Ferarri FF bigger,neg
8,3004,191,1,-,-,-
9,3005,191,2,miles,quite a lot,neu
10,,191,2,miles,some serious,pos
11,,191,2,car,not feeling that loved,neg
12,3006,191,3,steering,lovely,pos
13,,191,3,steering,leather stitched,pos
14,3007,191,4,buttons,lots of,neu
15,,191,4,gearbox,astronaut,neu
16,,191,4,gearbox,absolutely fantastic,pos
17,3008,191,5,seating,semi leather,neu
18,3009,191,6,car,exceeded all expectations,pos
19,,191,6,car,blown away,pos
20,,191,6,car,smart ,pos
21,,191,6,category,same as 500E,neu
22,,191,6,town,absolutely fantastic,pos
23,,191,6,motorways,dreadful,neu
24,3010,191,7,-,-,-
25,3011,191,8,tronic gearbox,amazing,pos
26,,191,8,driving,brilliant,pos
27,,191,8,trip,lot more comfortable,pos
28,,191,8,trip,better than expected,pos
29,,191,8,grip,really really held the road a lot better than expected,pos
30,,191,8,grip,sat planted on the road,pos
31,,191,8,speed,maintained really really good,pos
32,,191,8,car,exceeded all expectations,pos
33,,191,8,country roads,best bit,pos
34,,191,8,dynamic mode,amazing,pos
35,,191,8,handle,well,pos
36,,191,8,car,smart ,pos
37,,191,8,turn,very very good turning circle,pos
38,,191,8,corners,little too fast not like,neg
39,3012,191,9,car,just how good,pos
40,,191,9,car,wasn't expecting it to be as good,pos
41,,191,9,car,wasn't expecting it to be as solid,pos
42,,191,9,car,as well built,pos
43,,191,9,performance,strong,pos
44,3013,191,10,-,-,-
45,3014,191,11,-,-,-
46,3015,191,12,-,-,-
47,3016,191,13,-,-,-
48,3017,192,1,drive,amazing,pos
49,3018,192,2,car,mostly good,pos
50,,192,2,vehicle,good,pos
51,,192,2,vehicle,better,pos
52,3019,192,3,look,amazing,pos
53,,192,3,car,detailed,pos
54,,192,3,car,all nicely polished,pos
55,,192,3,looks,wicked,pos
56,,192,3,looks,mean,pos
57,,192,3,looks,menacing,pos
58,,192,3,looks,absolutely badass,pos
59,3020,192,4,interior,very well done,pos
60,,192,4,materials,excellent,pos
61,,192,4,stitching,love,pos
62,,192,4,inside,lots of carbon,pos
63,3021,192,5,controls,exactly where you want,pos
64,,192,5,display,not in the centre,neg
65,,192,5,display,nicely styled up for the driver,neu
66,,192,5,instrument cluster,so much in there,neg
67,,192,5,display,nice,pos
68,,192,5,display,great,pos
69,,192,5,display,full led,pos
70,,192,5,controls,all integrated,neg
71,,192,5,controls,want some separated,neg
72,3022,192,6,front center,a bit much,neu
73,3023,192,7,Quattro engine,highlight of the vehicle,pos
74,3025,192,9,drive,all wheel,neu
75,,192,9,paddles,flappy,neu
76,,192,9,car,prabably faster than GT-R,pos
77,3026,192,10,looks,better than GT-R,pos
78,3027,192,11,drive,more involving than GT-R,pos
79,3028,192,12,-,-,-
80,3029,192,13,price,probably close enough to GT-R,neu
81,,192,13,performance,probably close enough to GT-R,neu
82,3030,192,14,-,-,-
83,3031,192,15,backseat,joke,neg
84,,192,15,backseat,joke,neg
85,,192,15,backseat,no more than half a niche,neg
86,,192,15,legroom,maybe a thin paperback book,neg
87,,192,15,backseat,joke,neg
88,,192,15,backseat,might be able to put a child seat,neg
89,3032,192,16,dynamic mode,actually not bad,neu
90,,192,16,dynamic mode,firm without being obnoxious,pos
91,,192,16,comfort mode,"soften nicely, not overly",pos
92,3033,192,17,comfort mode,not overly soft,pos
93,,192,17,ride,very comfortable,pos
94,,192,17,ride,very well done,pos
95,,192,17,sidewall,literally three fingers,pos
96,3034,192,18,ride quality,good,pos
97,,192,18,side wall,little,neu
98,,192,18,suspension,engineers deserve a pat on the back,pos
99,3035,192,19,base price,not an unreasonable amount,pos
100,,192,19,options,number of,pos
101,,192,19,base price,no issues,pos
102,3036,192,20,car,sports,neu
103,,192,20,engine,mid,neu
104,3037,192,21,intrument cluster,things hide  really well,neg
105,,192,21,range,feels about right,pos
106,,192,21,range,not unreasonable,neu
107,3038,192,22,handles,well,pos
108,,192,22,car,very comfortable,pos
109,3039,192,23,stereo system,good,pos
110,,192,23,stereo system,banging,pos
111,,192,23,stereo system,not the best piano system,neg
112,,192,23,sound,very nice streaming,pos
113,,192,23,radio system,okay,neu
114,,192,23,radio system,nothing to get too excited about,neu
