,Unnamed: 0,id,segment_id,aspect_lemmatized,opinion_lemmatized,sentiment
6183,2538,169,18,steering,multi-function,neu
6184,2539,169,19,steering,heated,pos
6185,,169,19,trim,satin silver,pos
6186,2540,169,20,-,-,-
6187,2541,169,21,-,-,-
6188,2542,169,22,-,-,-
6189,2543,169,23,trim,burl walnut,neu
6190,,169,23,trim,satin silver,neu
6191,2544,169,24,seating,three row,pos
6192,,169,24,head restrains,high decibel,neu
6193,2545,169,25,cup holder,pop,neu
6194,2546,169,26,climate control,individual,neu
6195,2547,169,27,-,-,-
6196,2548,169,28,-,-,-
6197,2549,169,29,head restrains,high decibel,neu
6198,,169,29,seat,50 50 split folding,neu
6199,2550,169,30,-,-,-
6200,2551,169,31,-,-,-
6201,2552,169,32,fold third row,easy,pos
6202,,169,32,leather,lever,neu
6203,2553,169,33,cargo room,greatly enhanced stowed second row,pos
6204,2554,169,34,-,-,-
6205,2555,171,1,price,right top end budget,neu
6206,2556,171,2,color,marina blue,neu
6207,,171,2,color,absolutely stunning,pos
6208,,171,2,grill,chrome,neu
6209,,171,2,grill,big fan,neg
6210,,171,2,wheel,silver,neu
6211,,171,2,wheel,performance,neu
6212,,171,2,wheel,inside look black,neu
6213,2557,171,3,engine,absolute weapon,pos
6214,2558,171,4,outside,beautiful,pos
6215,,171,4,inside,carbon,neu
6216,,171,4,inside,really nice black piano,pos
6217,2559,171,5,car,eaxactly Lmborghini Aventador,neu
6218,2560,171,6,sound,unbelievable,neu
6219,,171,6,sound,turbos,neu
6220,,171,6,sound,burble,neu
6221,,171,6,sound,complain,neg
6222,2561,171,7,-,-,-
6223,2562,171,8,car,quite unfamaliar,pos
6224,2563,171,9,-,-,-
6225,2564,171,10,-,-,-
6226,2565,171,11,-,-,-
6227,2566,171,12,automatic box,little lurch forward,pos
6228,2567,171,13,dash,interesting,pos
6229,,171,13,sport suspension,efficient,pos
6230,,171,13,sport driving,efficient,pos
6231,2568,171,14,-,-,-
6232,2569,171,15,steering,love,pos
6233,,171,15,steering,super chunky,pos
6234,,171,15,steering,really sort nice,pos
6235,,171,15,steering,fit right grip,pos
6236,2570,171,16,steering,incredibly nice,pos
6237,,171,16,steering,nice field,pos
6238,,171,16,car,surprised,pos
6239,2571,171,17,door,two door version,neu
6240,,171,17,get,move seat forward get people back,neg
6241,2572,171,18,-,-,-
6242,2573,171,19,suspension,comfortable,neu
6243,,171,19,windscreen,old,neu
6244,,171,19,windscreen,steam coming,neu
6245,2574,171,20,technology,quite lot,pos
6246,,171,20,technology,modern,pos
6247,2575,171,21,price,hell lot money,neg
6248,,171,21,car,gonna depreciate quite heavily,neg
6249,,171,21,car,gonna depreciate lot,neg
6250,2576,171,22,-,-,-
6251,2577,171,23,-,-,-
6252,2578,171,24,sound,good literally,pos
6253,2579,171,25,-,-,-
6254,2580,171,26,engine,gor grunt,pos
6255,2581,171,27,BMW car,depreciate,neu
6256,2582,171,28,car,like get back manual,neu
6257,2583,171,29,-,-,-
6258,2584,171,30,roof,slanting,neu
6259,,171,30,headroom,sit like get headroom,neg
6260,,171,30,headroom,bad,neu
6261,,171,30,legroom,lot,neu
6262,,171,30,legroom,bad,neg
6263,2585,171,31,-,-,-
6264,2586,171,32,car,really really like,pos
6265,2587,171,33,-,-,-
6266,2588,171,34,-,-,-
6267,2589,173,1,button,human brain capacity store,neg
6268,,173,1,indicator,forget,neg
6269,2590,173,2,-,-,-
6270,2591,173,3,performance,keep pretty iconic car,pos
6271,,173,3,car,supercar,pos
6272,,173,3,practicality,SUV,neu
6273,,173,3,utility,SUV,neu
6274,2592,173,4,-,-,-
6275,2593,173,5,button,many,neg
6276,,173,5,setting,lot,neg
6277,,173,5,setting,make sense,neg
6278,,173,5,car,many duplicative thing,neg
6279,,173,5,display unit,touch,neg
6280,2594,173,6,performance,lot,pos
6281,,173,6,car,jerky,neg
6282,,173,6,car,twitchy,neg
6283,,173,6,brake,squeaky,neg
6284,,173,6,foot (acceleration),scare,neg
6285,,173,6,delivery,right way,neg
6286,2595,173,7,-,-,-
6287,2596,173,8,-,-,-
6288,2597,175,1,gear select,great,pos
6289,2598,175,2,-,-,-
6290,2599,175,3,car,futuristic,pos
6291,,175,3,wheel design,look utterly insane,pos
6292,,175,3,wing mirror,super curvy,pos
6293,,175,3,wing mirror,two tone,pos
6294,,175,3,wind intake,wierd,neu
6295,,175,3,car,absolutely amazing,pos
6296,2600,175,4,-,-,-
6297,2601,175,5,car,car filled technology,pos
6298,,175,5,reversing,lot easier,pos
6299,,175,5,car,intelligent,pos
6300,2602,175,6,car,super easy,pos
6301,2603,175,7,key,super cool,pos
6302,2604,175,8,charging,need charge electricity,pos
6303,,175,8,charging,great,pos
6304,2605,175,9,design,super futuristic,pos
6305,,175,9,interior,futuristic designed,pos
6306,,175,9,line,utterly amazing,pos
6307,,175,9,center console,look like spaceship,pos
6308,,175,9,interior loom,amazing,pos
6309,,175,9,interior loom,honestly amazing,pos
6310,,175,9,seat belt,blue,neu
6311,,175,9,seat belt,favourite,pos
6312,2606,175,10,-,-,-
6313,2607,175,11,car,lot practical,pos
6314,,175,11,car,lot usable,pos
6315,,175,11,car,drive day day basis,pos
6316,2608,175,12,edition,absolutely lovely,pos
6317,2609,175,13,get,difficult,neg
6318,,175,13,get,difficult,neg
6319,,175,13,seat,much lower actual door,neg
6320,2610,175,14,steering,beautiful,pos
6321,,175,14,steering,cool little design,pos
6322,,175,14,Eco pro,efficient,pos
6323,,175,14,storage space,nice,pos
6324,,175,14,storage space,little,neu
6325,,175,14,cup holder,big,neg
6326,,175,14,cup holder,least favourite,neg
6327,2612,175,16,visibility,wing mirror look like car always blind spot,neg
6328,2613,175,17,-,-,-
6329,2614,175,18,noise,can't hear anything,pos
6330,,175,18,noise,No neighbor would hear leave return,pos
6331,2615,175,19,car,super silent,pos
6332,,175,19,car,eerie,neu
6333,,175,19,car,intelligent,pos
6334,,175,19,car,fuel efficient,pos
6335,,175,19,car,green,pos
6336,2616,175,20,steering,light,pos
6337,,175,20,drive,easy,pos
6338,2617,175,21,seating,lower,neu
6339,,175,21,center,lot hugging,pos
6340,,175,21,center,really really nice,pos
6341,,175,21,center console,really high,pos
6342,,175,21,armrest,really nice,pos
6343,,175,21,cup holder,compromise,neu
6344,2618,175,22,gear selector,like,pos
6345,,175,22,gear selector,great,pos
6346,2619,175,23,sport mode,everything turn red,neu
6347,,175,23,sport mode,livens everything,pos
6348,,175,23,steering,quite light,pos
6349,,175,23,power,instant,pos
6350,,175,23,steering (sports mode),stiffened little,neu
6351,2620,175,24,car,quick,pos
6352,,175,24,exhaust system,sound amazing,pos
6353,,175,24,sound,feel like playing inside,neg
6354,,175,24,sound,really really cool,pos
6355,2621,175,25,sound,good,pos
6356,,175,25,outside,look amazing,pos
6357,2622,175,26,paddle,really fast,pos
6358,,175,26,car,reallyreally good,pos
6359,,175,26,gear,quite selective,neu
6360,2623,175,27,gear selection,little bit annoying,neg
6361,,175,27,drive,let completely want,neg
6362,2624,175,28,car,cool,pos
6363,,175,28,look,futuristic,pos
6364,,175,28,car,normal,pos
6365,2625,175,29,car,special,pos
6366,,175,29,car,favorite,pos
6367,,175,29,car,one coolest,pos
6368,,175,29,practicality,Biggest Wow,pos
6369,,175,29,usablility,Biggest Wow,pos
6370,,175,29,daily use,Biggest Wow,pos
6371,2626,175,30,technology,absolute animal,pos
6372,,175,30,camera,watch driving along like Grand Theft Auto,pos
6373,2627,175,31,-,-,-
6374,2628,175,32,handling,good,pos
6375,,175,32,steering,little bit lighter low speed,pos
6376,,175,32,car,absolute treat,pos
6377,,175,32,track,love,pos
6378,,175,32,speed,speed limit even round around,pos
6379,,175,32,corner,flat around corner,pos
6380,,175,32,sport mode,hardens,pos
6381,,175,32,sport mode,supercar rival,pos
6382,2629,175,33,car,concept,neu
6383,,175,33,car,practical,pos
6384,2630,175,34,car,really robust,pos
6385,,175,34,car,fun,pos
6386,,175,34,corner,thrash around little bit,pos
6387,2631,175,35,reliability,German,pos
6388,,175,35,car,put together properly,pos
6389,,175,35,car,look awesome,pos
6390,2632,175,36,door,awesome,pos
6391,2633,175,37,performance,awesome,pos
6392,2634,175,38,look,people get gobsmacked,pos
6393,2635,175,39,-,-,-
6394,2636,175,40,-,-,-
6395,2637,175,41,-,-,-
6396,2638,175,42,-,-,-
6397,2639,175,43,-,-,-
6398,2640,177,1,-,-,-
6399,2641,177,2,comfort mode,relaxes,pos
6400,,177,2,drive,comfortable,pos
6401,,177,2,comfort mode,make happy,pos
6402,2642,177,3,comfort mode,softens everything,pos
6403,,177,3,technology,mordern,pos
6404,,177,3,technology,help move around town,pos
6405,,177,3,bonnet,big,pos
6406,,177,3,low speed,car feel big,neu
6407,,177,3,high speed motorway,car seems shrink,pos
6408,,177,3,driving experience,little enjoyable,pos
6409,,177,3,car,crazy wide,pos
6410,2643,177,4,driving,intimidating look outside,pos
6411,,177,4,car,good city cruiser,pos
6412,,177,4,start stop,great,pos
6413,,177,4,fuel economy,help,pos
6414,2644,177,5,-,-,-
6415,2645,177,6,-,-,-
6416,2646,177,7,-,-,-
6417,2647,177,8,sport plus,little bit agressive,pos
6418,,177,8,sport plus,feel like thunder,pos
6419,2648,177,9,exhaust,fantastic,pos
6420,,177,9,sound,like thunder crackle,pos
6421,,177,9,sound,lightning,pos
6422,,177,9,power,instant,pos
6423,,177,9,drive,rear wheel,pos
6424,,177,9,sound,rumbling,neu
6425,2649,177,10,steering,relatively live,pos
6426,2650,177,11,car,crazy crazy sport,pos
6427,2651,177,12,drive,easy,pos
6428,,177,12,car,easy live,pos
6429,,177,12,town,manageable,pos
6430,,177,12,car,pretty amazing,pos
6431,,177,12,car,calculates driving style,pos
6432,2652,177,13,-,-,-
6433,2653,177,14,-,-,-
6434,2654,177,15,gearbox,good,pos
6435,,177,15,gearbox,never get wrong,pos
6436,2655,177,16,-,-,-
6437,2656,177,17,car,put smile face,pos
6438,,177,17,drive,easy every single day,pos
6439,2657,177,18,-,-,-
6440,2658,177,19,engine,love,pos
6441,,177,19,interior,love exterior,pos
6442,2659,177,20,car,go sideways lot,neg
6443,,177,20,drive,rear wheel,neu
6444,,177,20,body,oversteer,neg
6445,,177,20,car,perfect european cruiser,pos
6446,2660,177,21,-,-,-
6447,2661,177,22,mile,effortlessy,pos
6448,,177,22,comfort,body pain,pos
6449,,177,22,comfort,back pain,pos
6450,2662,177,23,cruise control,phenomenal,pos
6451,2663,177,24,-,-,-
6452,2664,177,25,roof,carbon,neu
6453,2665,177,26,specification,pretty good,pos
6454,,177,26,seat,sport,pos
6455,,177,26,seat,bucket,pos
6456,2666,177,27,exterior,little bit aggressive,neg
6457,,177,27,side,scar,neg
6458,,177,27,front,splitter,neg
6459,,177,27,look,good,neg
6460,2667,177,28,-,-,-
6461,2668,177,29,-,-,-
6462,2669,177,30,-,-,-
6463,2670,177,31,-,-,-
6464,2671,177,32,price,absolute bargain,pos
6465,2672,177,33,car,love,pos
6466,2673,177,34,car,incredibly easy,pos
6467,,177,34,car,incredibly comfortable,pos
6468,,177,34,car,stressful,pos
6469,,177,34,car,make very.very happy,pos
6470,,177,34,car,excited,pos
6471,2674,178,1,car,huge fan,pos
6472,,178,1,Mercedes A class,love,pos
6473,,178,1,car,hot hatch,pos
6474,,178,1,drive,four wheel,neu
6475,,178,1,power,could really put,pos
6476,2675,178,2,button,everywhere,neu
6477,,178,2,design,really quite well,pos
6478,,178,2,interior,love,pos
6479,,178,2,buittons,lot,neu
6480,2676,178,3,passenger seat,electric,neu
6481,2677,178,4,steering,beautifully designed,pos
6482,,178,4,steering,absolutely love gripping,pos
6483,,178,4,steering,thick,pos
6484,,178,4,steering,lovely Alcantar orbit,pos
6485,,178,4,Alcantar,love,pos
6486,,178,4,steering,similar AMG GTS steering wheel,neu
6487,2678,178,5,start,awesome,pos
6488,,178,5,start,cracked,pos
6489,2679,178,6,satellite navigation,taking little set,neg
6490,,178,6,car,sporty,pos
6491,,178,6,drive,four wheel,neu
6492,,178,6,car,bit animal,pos
6493,2680,178,7,drive,easy,pos
6494,,178,7,drive,similar automatic car,neu
6495,2681,178,8,drive,easy,pos
6496,,178,8,drive,lazy,pos
6497,,178,8,car,built city,pos
6498,,178,8,car,hot hatch,pos
6499,,178,8,power,enough,pos
6500,,178,8,car,awesome awsome little package,pos
6501,,178,8,car,little bit curvy,neg
6502,,178,8,Mercedes,love,pos
6503,2682,178,9,grip,incredible,pos
6504,,178,9,grip,amazing,pos
6505,,178,9,gear shift,seamless,pos
6506,2683,178,10,engine,really prominent,neu
6507,,178,10,engine,really hear,neu
6508,2684,178,11,road noise,quite lot,neg
6509,,178,11,road noise,really really quite intrusive,neg
6510,2685,178,12,suspension,bad,neg
6511,2686,178,13,exterior,look like real racecar,pos
6512,,178,13,drive,quite enjoyable,pos
6513,,178,13,drive,break back,pos
6514,2687,178,14,seat,sport,neu
6515,,178,14,seat,really really comfortable,pos
6516,,178,14,seat,good,pos
6517,,178,14,seat,good,pos
6518,2688,178,15,steering (sports),lot heavier,pos
6519,,178,15,steering (sports),nice,pos
6520,,178,15,corner,really really good feel,pos
6521,,178,15,understeer,much,pos
6522,,178,15,crackle,lovely,pos
6523,,178,15,suspension(sport),firm,neu
6524,,178,15,throttle (sport),lot respponsive,pos
6525,2689,178,16,exhaust,antisocial crackle,pos
6526,,178,16,exhaust,fantastic,pos
6527,,178,16,sound,crocs,pos
6528,,178,16,sound,pop,pos
6529,,178,16,sound,crackle,pos
6530,,178,16,gear change,mild,neu
6531,2690,178,17,crackle,lovely,pos
6532,2691,178,18,car,quite antisocial,neg
6533,,178,18,drive,much fun,pos
6534,,178,18,power,manageable,pos
6535,,178,18,power,great,pos
6536,,178,18,corner,love,pos
6537,2692,178,19,hot hatch package,love,pos
6538,,178,19,size,love,pos
6539,,178,19,power,love,pos
6540,2693,178,20,-,-,-
6541,2694,178,21,technology,brand new,pos
6542,,178,21,price,sound like lot money,neu
6543,2695,178,22,-,-,-
6544,2696,178,23,inside,awesome,pos
6545,,178,23,seating,comfortable,pos
6546,,178,23,drive,easy,pos
6547,2697,178,24,back,much space,pos
6548,2698,178,25,back,much room,pos
6549,2699,178,26,legroom,actual,pos
6550,,178,26,ferry three,easy,pos
6551,,178,26,back,big bloody Range Rover,pos
6552,2700,178,27,accelerating comfort mode,quick,pos
6553,,178,27,accelerating comfort mode,feel really quick,pos
6554,,178,27,accelerating comfort mode,awesome,pos
6555,2701,178,28,cornering,thoroughly enjoyable,pos
6556,2702,178,29,price,get much money,pos
6557,2703,178,30,car,practical,pos
6558,2704,178,31,boot,really big,pos
6559,2705,178,32,fuel,good,pos
6560,2706,178,33,car,practical,pos
6561,,178,33,car,family,pos
6562,,178,33,car,family,pos
6563,,178,33,car,practical,pos
6564,2707,178,34,-,-,-
6565,2708,178,35,car,fantastic,pos
6566,,178,35,exterior,slightly understated,neg
6567,,178,35,interior,slightly classy,pos
6568,,178,35,interior,best,pos
6569,2709,178,36,car,fantastic,pos
6570,,178,36,car,love,pos
6571,,178,36,car,load fun,pos
6572,2710,178,37,sound,amazing crackle,pos
6573,,178,37,sound,engineered,pos
6574,2711,178,38,sound,incredible,pos
6575,2712,179,1,-,-,-
6576,2713,179,2,-,-,-
6577,2714,179,3,engine,big,neu
6578,2715,179,4,car,super sedan,pos
6579,2716,179,5,exhaust,gonna scare child,neu
6580,2717,179,6,exhaust,look aggressive,neu
6581,2718,179,7,led strip,led strip,pos
6582,,179,7,wheel,black,neu
6583,,179,7,wheel,multi-spoke,pos
6584,,179,7,wheel,look fantastic,pos
6585,2719,179,8,key last entry,favorite feature,pos
6586,,179,8,front,look aggressive,pos
6587,,179,8,exhaust,real,pos
6588,,179,8,exhaust,look fantastic,pos
6589,,179,8,view vehicle,favorite,pos
6590,2720,179,9,engine,handcrafted,pos
6591,,179,9,engine,incredible,pos
6592,2721,179,10,seat belt,beautiful,pos
6593,,179,10,seat belt,white,neu
6594,,179,10,seat,black,neu
6595,,179,10,seat,bolstered,pos
6596,,179,10,seat,multi adjustable,pos
6597,,179,10,seat,multi memory,pos
6598,,179,10,rear peasant blocker,absolute love,pos
6599,,179,10,light,love,pos
6600,,179,10,light,fade gently,pos
6601,2722,179,11,head unit,beautiful,pos
6602,,179,11,head unit,accented chrome vent,neu
6603,,179,11,head unit,outdated looking,neg
6604,2723,179,12,infotaintment system,plentiful,pos
6605,,179,12,glovebox,extremely shallow,neg
6606,,179,12,glovebox,plentiful,pos
6607,,179,12,storage,additional,pos
6608,,179,12,storage,everywhere,pos
6609,2724,179,13,trunk,exceedingly spacious,pos
6610,,179,13,tray,little,neu
6611,,179,13,trunk,deep,pos
6612,,179,13,trunk,auto closing,pos
6613,2725,179,14,rear seat,little bit cramped,neg
6614,,179,14,knee room,three figners,neg
6615,,179,14,headroom,essentially none,neg
6616,,179,14,rear seat,doable short period,neu
6617,2726,179,15,storage,,neu
6618,,179,15,rear seat,can't store manu human,neg
6619,,179,15,rear seat,store bunch stuff,pos
6620,2727,179,16,cup holder,open pretty cool way,pos
6621,2728,179,17,camera,car,pos
6622,2729,179,18,top display,fantastic,pos
6623,,179,18,radio,fairly standard,neu
6624,,179,18,radio,new,neu
6625,,179,18,nap screen,fine,pos
6626,2730,179,19,-,-,-
6627,2731,179,20,gear selector,favorite,pos
6628,,179,20,logo,look incredible,pos
6629,2732,179,21,bolster,active,pos
6630,,179,21,seat,adjust sort,pos
6631,,179,21,bolster,hug turn,pos
6632,2733,179,22,steering wheel,beautiful,pos
6633,2734,179,23,-,-,-
6634,2735,179,24,-,-,-
6635,2736,179,25,steering,like,pos
6636,,179,25,gear selector,pretty cool,pos
6637,,179,25,gear selector,hollow,neu
6638,,179,25,logo,look pretty,pos
6639,2737,179,26,engine,love,pos
6640,,179,26,exhaust note,love,pos
6641,,179,26,exhaust,bark,neu
6642,,179,26,sound,big throaty,neu
6643,,179,26,sound,absolutely fantastic,pos
6644,,179,26,car,muscle car,pos
6645,,179,26,car,great job,pos
6646,2738,179,27,seat,active boulder,pos
